"datetime","mean_vo2_bevanEq2","m_heartrate_bpm","mean_odba","mean_vesba","mean_arcdeg","mean_arcrate","number_flaps","percent_segment_soar","percent_segment_flap","percent_segment_water","number_Landings","species","birdid","mass_kg","sex","percent_segment_flight","percent_flighttime_soar","percent_flighttime_flap"
2020-01-02 02:43:48,27.39,108.57,0.27,1.01,NA,NA,5,0,0,100,1,"GHAL","GHAL_53",3.14,"Female",0,0,0
2020-01-02 03:13:48,35.13,124.1,0.27,1.01,NA,NA,2,0,0,100,1,"GHAL","GHAL_53",3.14,"Female",0,0,0
2020-01-02 03:43:48,47.33,145.19,0.34,1.11,80.91,15.07,264,25,23.33,51.67,2,"GHAL","GHAL_53",3.14,"Female",48.33,0.52,0.48
2020-01-02 04:13:48,58.52,164.72,0.42,1.27,84.26,15.32,181,78.33,21.67,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.78,0.22
2020-01-02 04:43:48,49.43,153.2,0.41,1.27,85.76,15.09,138,88.33,11.67,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.88,0.12
2020-01-02 05:13:48,46.49,147.8,0.39,1.23,80.9,15.15,208,78.33,21.67,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.78,0.22
2020-01-02 05:43:48,58.74,164.27,0.39,1.19,73.86,16.75,85,66.67,6.67,26.67,1,"GHAL","GHAL_53",3.14,"Female",73.34,0.91,0.09
2020-01-02 06:13:48,59.88,166,0.4,1.18,88.05,14.4,474,33.33,45,21.67,1,"GHAL","GHAL_53",3.14,"Female",78.33,0.43,0.57
2020-01-02 06:43:48,54.46,156,0.41,1.23,82.15,15.23,517,43.33,56.67,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.43,0.57
2020-01-02 07:13:48,65.02,164.91,0.41,1.23,73.06,14.67,436,60,40,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.6,0.4
2020-01-02 07:43:48,56.19,157.09,0.39,1.26,82.91,14.38,162,78.33,21.67,0,0,"GHAL","GHAL_53",3.14,"Female",100,0.78,0.22
2020-01-01 17:54:39,89.96,190.91,0.47,1.11,76.14,18.36,423,55,25,20,2,"GHAL","GHAL_55",3.54,"Male",80,0.69,0.31
2020-01-01 18:24:39,78.91,185.19,0.42,1.19,83.11,16.76,65,83.33,1.67,15,1,"GHAL","GHAL_55",3.54,"Male",85,0.98,0.02
2020-01-01 18:54:39,59.58,159.97,0.4,1.22,78.58,14.6,8,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-01 19:24:39,43.9,134.2,0.4,1.2,71.05,14.63,0,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-01 19:54:39,49.74,139.8,0.4,1.2,77.34,15,46,86.67,1.67,11.67,1,"GHAL","GHAL_55",3.54,"Male",88.34,0.98,0.02
2020-01-01 20:24:39,43.46,130.67,0.41,1.23,83.17,15.04,62,90,5,5,1,"GHAL","GHAL_55",3.54,"Male",95,0.95,0.05
2020-01-01 20:54:39,42.77,130.9,0.39,1.25,80.19,14.6,7,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-01 21:24:39,36.28,118.33,0.44,1.13,73.7,15.5,450,46.67,35,18.33,2,"GHAL","GHAL_55",3.54,"Male",81.67,0.57,0.43
2020-01-01 21:54:39,47.62,139.33,0.35,1.14,80.34,14.38,254,53.33,25,21.67,1,"GHAL","GHAL_55",3.54,"Male",78.33,0.68,0.32
2020-01-01 22:24:39,82.42,168,0.34,1.18,84.42,13.8,22,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-01 22:54:39,79.54,175.68,0.33,1.17,91.34,13.96,9,85,0,15,1,"GHAL","GHAL_55",3.54,"Male",85,1,0
2020-01-01 23:24:39,84.59,188.35,0.3,1.08,84.72,14.17,167,38.33,10,51.67,2,"GHAL","GHAL_55",3.54,"Male",48.33,0.79,0.21
2020-01-01 23:54:39,76.47,187,0.23,1.01,NA,NA,4,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 00:24:39,68.86,176.57,0.23,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 00:54:39,68.13,175.7,0.23,1.01,14.18,18.6,0,16.67,0,83.33,2,"GHAL","GHAL_55",3.54,"Male",16.67,1,0
2020-01-02 01:24:39,59.25,161.1,0.24,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 01:54:39,56.5,156.7,0.24,1.01,16.55,16.67,4,5,0,95,2,"GHAL","GHAL_55",3.54,"Male",5,1,0
2020-01-02 02:24:39,52.54,150.37,0.25,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 02:54:39,45.82,138.5,0.26,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 03:24:39,42.51,132.13,0.26,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 03:54:39,44.36,133.93,0.26,1.01,29.14,38.89,23,15,1.67,83.33,2,"GHAL","GHAL_55",3.54,"Male",16.67,0.9,0.1
2020-01-02 04:24:39,71.12,172.9,0.45,1,79.62,15.5,375,6.67,25,68.33,2,"GHAL","GHAL_55",3.54,"Male",31.67,0.21,0.79
2020-01-02 04:54:39,55.49,152,0.3,1.1,60.4,13.41,223,73.33,25,1.67,1,"GHAL","GHAL_55",3.54,"Male",98.33,0.75,0.25
2020-01-02 05:24:39,46.95,139.13,0.3,1.11,57.96,14.04,90,86.67,13.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.87,0.13
2020-01-02 05:54:39,43.98,134.17,0.3,1.11,50.74,14.44,19,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 06:24:39,40.58,127.2,0.27,1.09,50.69,14.11,53,93.33,6.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.93,0.07
2020-01-02 06:54:39,45.29,135.03,0.29,1.09,49.04,14.33,88,90,10,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.9,0.1
2020-01-02 07:24:39,45.15,134.57,0.31,1.12,60.01,14.11,56,93.33,5,1.67,1,"GHAL","GHAL_55",3.54,"Male",98.33,0.95,0.05
2020-01-02 07:54:39,40.43,127.23,0.31,1.13,58.92,14.54,12,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 08:24:39,43.11,131.6,0.3,1.11,53.82,14.53,37,95,5,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.95,0.05
2020-01-02 08:54:39,38.57,123.07,0.28,1.1,51.83,14.44,12,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 09:24:39,37.77,121.97,0.31,1.15,63.95,14.3,0,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 09:54:39,35.59,117.33,0.31,1.16,68.71,14,6,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 10:24:39,33.95,114.8,0.29,1.14,67.09,14.2,17,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 10:54:39,61.11,155.15,0.39,1.11,68.49,14.9,234,70,6.67,23.33,2,"GHAL","GHAL_55",3.54,"Male",76.67,0.91,0.09
2020-01-02 11:24:39,84.77,189.67,0.43,1.18,75.41,14.73,541,36.67,56.67,6.67,1,"GHAL","GHAL_55",3.54,"Male",93.34,0.39,0.61
2020-01-02 11:54:39,83.85,189.7,0.39,1.18,74.83,14.73,320,55,36.67,8.33,1,"GHAL","GHAL_55",3.54,"Male",91.67,0.6,0.4
2020-01-02 12:24:39,62.85,166.93,0.36,1.23,83.04,13.76,34,96.67,3.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.97,0.03
2020-01-02 12:54:39,56.46,156.6,0.37,1.27,99.83,13.9,24,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 13:24:39,48.5,142.4,0.37,1.27,101.42,13.53,0,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 13:54:39,70.66,177.77,0.36,1.22,95.16,14.35,55,85,1.67,13.33,1,"GHAL","GHAL_55",3.54,"Male",86.67,0.98,0.02
2020-01-02 14:24:39,64.37,169.23,0.33,1.2,77.51,13.73,4,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 14:54:39,52.48,149.87,0.31,1.14,58.39,14.57,2,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 15:24:39,47.88,141.73,0.35,1.16,67.14,14.41,5,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-02 15:54:39,71.82,170.24,0.42,1.15,75.49,15.29,314,70,10,20,1,"GHAL","GHAL_55",3.54,"Male",80,0.88,0.12
2020-01-02 16:24:39,84.09,193.03,0.38,1.18,66.79,16.54,110,80,8.33,11.67,1,"GHAL","GHAL_55",3.54,"Male",88.33,0.91,0.09
2020-01-02 16:54:39,74.15,182.77,0.4,1.21,72.42,15.07,38,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 17:24:39,73.66,183.23,0.38,1.21,78.42,14.96,20,86.67,1.67,11.67,1,"GHAL","GHAL_55",3.54,"Male",88.34,0.98,0.02
2020-01-02 17:54:39,68.94,175.67,0.42,1.23,72.96,14.93,21,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 18:24:39,70.01,176.63,0.45,1.27,73.55,16.48,65,96.67,3.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.97,0.03
2020-01-02 18:54:39,78.11,188.67,0.41,1.17,74.31,15.37,34,68.33,1.67,30,1,"GHAL","GHAL_55",3.54,"Male",70,0.98,0.02
2020-01-02 19:24:39,81.22,191.63,0.49,1.25,73.31,15.07,138,93.33,6.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.93,0.07
2020-01-02 19:54:39,76.04,185.23,0.48,1.26,71.9,16.1,27,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 20:24:39,65.26,171.13,0.45,1.24,74.71,14.93,18,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 20:54:39,103.85,208.07,0.39,1.1,83.69,14.37,37,45,0,55,1,"GHAL","GHAL_55",3.54,"Male",45,1,0
2020-01-02 21:24:39,91.18,204.67,0.43,1.24,89.28,14,17,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 21:54:39,75.53,186.07,0.44,1.25,85.55,14.63,14,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 22:24:39,61.53,164.87,0.41,1.26,82.97,15.17,16,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-02 22:54:39,56.41,156.43,0.36,1.17,87.05,15.36,30,73.33,1.67,25,2,"GHAL","GHAL_55",3.54,"Male",75,0.98,0.02
2020-01-02 23:24:39,47.09,140.3,0.24,1.01,NA,NA,11,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-02 23:54:39,40.1,126.8,0.24,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 00:24:39,38.03,122.97,0.24,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 00:54:39,34.33,115.6,0.26,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 01:24:39,34.63,115.6,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 01:54:39,39.82,123.1,0.26,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 02:24:39,30.8,108.63,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 02:54:39,28.97,105.37,0.25,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 03:24:39,29.89,107.43,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 03:54:39,30.42,109.1,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 04:24:39,34.6,118.47,0.25,1,NA,NA,10,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 04:54:39,34.06,115.6,0.24,1.01,12.06,18,2,20,0,80,3,"GHAL","GHAL_55",3.54,"Male",20,1,0
2020-01-03 05:24:39,46.24,135.73,0.36,1.07,72.89,14.35,203,38.33,15,46.67,1,"GHAL","GHAL_55",3.54,"Male",53.33,0.72,0.28
2020-01-03 05:54:39,56.64,152.53,0.4,1.11,63.38,14.67,572,30,55,15,1,"GHAL","GHAL_55",3.54,"Male",85,0.35,0.65
2020-01-03 06:24:39,71.09,173.77,0.43,1.12,69.35,14.47,592,28.33,45,26.67,3,"GHAL","GHAL_55",3.54,"Male",73.33,0.39,0.61
2020-01-03 06:54:39,72.78,175.49,0.41,1.2,72.74,15.44,223,71.67,16.67,11.67,1,"GHAL","GHAL_55",3.54,"Male",88.34,0.81,0.19
2020-01-03 07:24:39,82.59,182.56,0.52,1.12,76.21,18.56,662,30,33.33,36.67,2,"GHAL","GHAL_55",3.54,"Male",63.33,0.47,0.53
2020-01-03 07:54:39,83.35,187.82,0.37,1.07,58.96,13.33,469,10,35,55,3,"GHAL","GHAL_55",3.54,"Male",45,0.22,0.78
2020-01-03 08:24:39,85.83,187.69,0.42,1.19,98.96,14.74,551,45,46.67,8.33,1,"GHAL","GHAL_55",3.54,"Male",91.67,0.49,0.51
2020-01-03 08:54:39,81,191.57,0.41,1.26,94.56,15.73,61,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-03 09:24:39,79.46,190.27,0.39,1.22,79.96,14.74,81,95,5,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.95,0.05
2020-01-03 09:54:39,80.4,187.34,0.47,1.23,92.52,16.65,649,66.67,33.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.67,0.33
2020-01-03 10:24:39,68.53,175.33,0.4,1.23,76.48,15.3,13,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-03 10:54:39,67.14,171.17,0.42,1.22,75.89,13.97,55,96.67,3.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.97,0.03
2020-01-03 11:24:39,63.68,166.87,0.46,1.29,80.85,15.83,19,100,0,0,0,"GHAL","GHAL_55",3.54,"Male",100,1,0
2020-01-03 11:54:39,61.2,163.1,0.45,1.28,89.29,14.14,41,96.67,1.67,1.67,1,"GHAL","GHAL_55",3.54,"Male",98.34,0.98,0.02
2020-01-03 12:24:39,76.6,180.86,0.51,1.25,72.23,16.93,439,75,25,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.75,0.25
2020-01-03 12:54:39,81.89,189.1,0.48,1.27,72.61,16.3,215,90,10,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.9,0.1
2020-01-03 13:24:39,86.31,196.54,0.49,1.28,73.68,15.48,176,83.33,16.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.83,0.17
2020-01-03 13:54:39,71.07,176.9,0.48,1.28,73.88,16.58,109,91.67,8.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.92,0.08
2020-01-03 14:24:39,65.48,168.73,0.49,1.29,71.67,15.56,38,98.33,1.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.98,0.02
2020-01-03 14:54:39,72.95,172.67,0.58,1.17,70.55,16,701,40,40,20,2,"GHAL","GHAL_55",3.54,"Male",80,0.5,0.5
2020-01-03 15:24:39,76.66,168.35,0.52,1.16,66.83,17.62,794,26.67,60,13.33,2,"GHAL","GHAL_55",3.54,"Male",86.67,0.31,0.69
2020-01-03 15:54:39,86.22,169.45,0.46,1.2,68.7,14,226,76.67,15,8.33,1,"GHAL","GHAL_55",3.54,"Male",91.67,0.84,0.16
2020-01-03 16:24:39,92.64,177.95,0.4,1.16,66.72,15.79,144,65,6.67,28.33,2,"GHAL","GHAL_55",3.54,"Male",71.67,0.91,0.09
2020-01-03 16:54:39,91.71,176.63,0.43,1.22,72.44,17.02,103,91.67,6.67,1.67,1,"GHAL","GHAL_55",3.54,"Male",98.34,0.93,0.07
2020-01-03 17:24:39,98.95,185.41,0.4,1.17,88.96,15.95,62,68.33,1.67,30,2,"GHAL","GHAL_55",3.54,"Male",70,0.98,0.02
2020-01-03 17:54:39,100.06,193.18,0.38,1.18,84.63,17.48,61,70,0,30,2,"GHAL","GHAL_55",3.54,"Male",70,1,0
2020-01-03 18:24:39,93.46,183.39,0.39,1.22,87.75,17.75,44,80,1.67,18.33,2,"GHAL","GHAL_55",3.54,"Male",81.67,0.98,0.02
2020-01-03 18:54:39,96.55,195.06,0.34,1.12,95.36,14.7,163,38.33,15,46.67,1,"GHAL","GHAL_55",3.54,"Male",53.33,0.72,0.28
2020-01-03 19:24:39,92.55,197.96,0.32,1.07,103.73,13.64,175,18.33,15,66.67,2,"GHAL","GHAL_55",3.54,"Male",33.33,0.55,0.45
2020-01-03 19:54:39,85.61,201.73,0.23,1.01,NA,NA,4,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 20:24:39,80.9,194.57,0.24,1.01,17.85,12.89,12,15,0,85,2,"GHAL","GHAL_55",3.54,"Male",15,1,0
2020-01-03 20:54:39,75.8,188.13,0.23,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 21:24:39,78.22,189.56,0.25,1.01,NA,NA,65,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 21:54:39,76.23,188.47,0.24,1.01,NA,NA,3,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-03 22:24:39,71.95,171.65,0.45,1.06,NA,NA,1278,0,56.67,43.33,3,"GHAL","GHAL_55",3.54,"Male",56.67,0,1
2020-01-03 22:54:39,81.68,190.55,0.33,1.04,18.36,14.33,601,10,38.33,51.67,1,"GHAL","GHAL_55",3.54,"Male",48.33,0.21,0.79
2020-01-03 23:24:39,79.38,192.43,0.24,1.01,21.45,10,19,1.67,0,98.33,1,"GHAL","GHAL_55",3.54,"Male",1.67,1,0
2020-01-03 23:54:39,68.11,176.37,0.23,1.01,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 00:24:39,61.35,165.17,0.24,1,NA,NA,7,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 00:54:39,54.85,154.23,0.24,1,NA,NA,8,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 01:24:39,51.59,148.67,0.24,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 01:54:39,48.71,142.6,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 02:24:39,41.88,130.63,0.26,1,NA,NA,2,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 02:54:39,36.74,120.43,0.26,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 03:24:39,35.47,117.23,0.25,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 03:54:39,32.79,111.77,0.25,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 04:24:39,30.67,108.03,0.25,1,NA,NA,0,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 04:54:39,48.97,141.1,0.27,1,NA,NA,25,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 05:24:39,42.61,128.87,0.25,1,NA,NA,65,0,0,100,1,"GHAL","GHAL_55",3.54,"Male",0,0,0
2020-01-04 05:54:39,51.2,139.77,0.31,1.02,NA,NA,576,0,25,75,1,"GHAL","GHAL_55",3.54,"Male",25,0,1
2020-01-04 06:24:39,73.69,171.07,0.42,1.06,48.15,16,1299,1.67,68.33,30,1,"GHAL","GHAL_55",3.54,"Male",70,0.02,0.98
2020-01-04 06:54:39,87.36,190.93,0.41,1.04,35.35,21.5,867,6.67,46.67,46.67,1,"GHAL","GHAL_55",3.54,"Male",53.34,0.13,0.87
2020-01-04 07:24:39,75.06,178.47,0.34,1.04,38.75,18,756,5,45,50,2,"GHAL","GHAL_55",3.54,"Male",50,0.1,0.9
2020-01-04 07:54:39,87.12,189.53,0.41,1.09,85.42,12,1140,10,80,10,1,"GHAL","GHAL_55",3.54,"Male",90,0.11,0.89
2020-01-04 08:24:39,76.64,178.73,0.37,1.09,59.41,15.23,855,21.67,73.33,5,1,"GHAL","GHAL_55",3.54,"Male",95,0.23,0.77
2020-01-04 08:54:39,63.49,164.6,0.34,1.11,59.91,12.96,556,38.33,55,6.67,1,"GHAL","GHAL_55",3.54,"Male",93.33,0.41,0.59
2020-01-04 09:24:39,61.37,161.17,0.35,1.11,69.38,13.6,549,50,50,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.5,0.5
2020-01-04 09:54:39,57.86,155.3,0.35,1.11,67.65,14.18,550,56.67,43.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.57,0.43
2020-01-04 10:24:39,61.19,160.27,0.36,1.11,66.31,15.17,612,48.33,51.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.48,0.52
2020-01-04 10:54:39,60.55,160.37,0.36,1.12,72.01,13.46,647,43.33,56.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.43,0.57
2020-01-04 11:24:39,51.64,146.53,0.35,1.11,64.14,13.55,374,73.33,26.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.73,0.27
2020-01-04 11:54:39,54.05,150.3,0.35,1.12,62.14,13.72,453,60,25,15,1,"GHAL","GHAL_55",3.54,"Male",85,0.71,0.29
2020-01-04 12:24:39,57,153.83,0.33,1.1,61.96,14.11,557,31.67,55,13.33,1,"GHAL","GHAL_55",3.54,"Male",86.67,0.37,0.63
2020-01-04 12:54:39,73.79,174.7,0.36,1.06,45.59,13,978,10,75,15,2,"GHAL","GHAL_55",3.54,"Male",85,0.12,0.88
2020-01-04 13:24:39,79.53,181.37,0.38,1.07,50.86,13.6,1142,8.33,86.67,5,1,"GHAL","GHAL_55",3.54,"Male",95,0.09,0.91
2020-01-04 13:54:39,84.3,183.77,0.41,1.08,48.76,14.8,1342,8.33,91.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.08,0.92
2020-01-04 14:24:39,84.88,189.03,0.38,1.07,69.92,12,934,3.33,63.33,33.33,1,"GHAL","GHAL_55",3.54,"Male",66.66,0.05,0.95
2020-01-04 14:54:39,84.21,188.9,0.42,1.08,75.12,16.5,1309,6.67,90,3.33,1,"GHAL","GHAL_55",3.54,"Male",96.67,0.07,0.93
2020-01-04 15:24:39,83.1,185.57,0.44,1.1,53.35,14,1344,5,95,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.05,0.95
2020-01-04 15:54:39,84.53,188.9,0.38,1.1,48.51,14,1046,13.33,86.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.13,0.87
2020-01-04 16:24:39,85.54,184.03,0.42,1.08,66.64,12,1346,3.33,81.67,15,1,"GHAL","GHAL_55",3.54,"Male",85,0.04,0.96
2020-01-04 16:54:39,81.94,178.93,0.41,1.08,43.67,18,1541,3.33,96.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.03,0.97
2020-01-04 17:24:39,85.94,185.96,0.38,1.1,49.01,15.33,1126,5,95,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.05,0.95
2020-01-04 17:54:39,76.11,179.41,0.35,1.11,56.66,13.62,645,26.67,73.33,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.27,0.73
2020-01-04 18:24:39,72.81,175.72,0.37,1.13,66.98,12.4,656,33.33,66.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.33,0.67
2020-01-04 18:54:39,78.39,179.21,0.39,1.12,54.91,14.55,979,18.33,81.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.18,0.82
2020-01-04 19:24:39,86.25,188.1,0.39,1.12,62.71,12.25,935,13.33,86.67,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.13,0.87
2020-01-04 19:54:39,78.34,184.23,0.35,1.12,61.24,13.67,647,40,60,0,0,"GHAL","GHAL_55",3.54,"Male",100,0.4,0.6
2020-01-04 20:24:39,79.78,186.83,0.33,1.1,57.95,12.12,623,26.67,66.67,6.67,1,"GHAL","GHAL_55",3.54,"Male",93.34,0.29,0.71
2020-01-04 20:54:39,74.5,176.84,0.4,1.09,51.75,14.71,1082,23.33,73.33,3.33,1,"GHAL","GHAL_55",3.54,"Male",96.66,0.24,0.76
2020-01-03 17:02:33,76.89,177.66,0.49,1.21,79.8,17.14,230,70,8.33,21.67,1,"GHAL","GHAL_58",3.44,"Male",78.33,0.89,0.11
2020-01-03 17:32:33,65.86,173.93,0.39,1.29,81.16,16.44,111,90,10,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.9,0.1
2020-01-03 18:02:33,56.68,159.2,0.38,1.3,83.87,15.71,92,91.67,8.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.92,0.08
2020-01-03 18:32:33,68.16,163.32,0.46,1.11,79.21,16.74,142,45,13.33,41.67,2,"GHAL","GHAL_58",3.44,"Male",58.33,0.77,0.23
2020-01-03 19:02:33,55.25,153.6,0.4,1.28,80.34,16.69,95,91.67,6.67,1.67,1,"GHAL","GHAL_58",3.44,"Male",98.34,0.93,0.07
2020-01-03 19:32:33,46.69,141.93,0.38,1.32,80.2,16.76,34,96.67,3.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.97,0.03
2020-01-03 20:02:33,46.43,140.93,0.38,1.3,78.47,16.21,92,96.67,3.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.97,0.03
2020-01-03 20:32:33,44.36,136.77,0.37,1.28,78.47,16.33,124,90,10,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.9,0.1
2020-01-03 21:02:33,44.33,136,0.37,1.25,73.68,15.76,158,81.67,18.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.82,0.18
2020-01-03 21:32:33,52.24,149.63,0.38,1.2,70.97,16,302,66.67,33.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.67,0.33
2020-01-03 22:02:33,55.51,154.03,0.37,1.16,71.49,14,427,46.67,53.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.47,0.53
2020-01-03 22:32:33,56.05,156.5,0.4,1.17,69.28,15.11,560,30,70,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.3,0.7
2020-01-03 23:02:33,57.29,157.43,0.4,1.18,66.01,15.36,556,41.67,58.33,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.42,0.58
2020-01-03 23:32:33,67.34,173.37,0.42,1.14,68.35,14.67,800,15,85,0,0,"GHAL","GHAL_58",3.44,"Male",100,0.15,0.85
